tweet_id,tweet_url,author,text,likes,retweets,hashtags,cleaned_tokens,cleaned_text_str
1.953e+18,https://x.com/anil_lulla/status/1953001304575606873,@anil_lulla,"Can anyone read this? Obscuring number plates has become a fashion nowadays for rule breakers especially @zomato. Sent by a concerned citizen from #Kodigehalli, #Bengaluru August 3, 1914 hrs. @hebbaltrafficps @DCPTrNorthBCP @acpnortheasttr pls initiate random checks",23,8,"['#Kodigehalli', '#Bengaluru']","['anyone', 'read', 'obscuring', 'number', 'plates', 'become', 'fashion', 'nowadays', 'rule', 'breakers', 'especially', 'sent', 'concerned', 'citizen', 'august', 'hrs', 'pls', 'initiate', 'random', 'checks']",anyone read obscuring number plates become fashion nowadays rule breakers especially sent concerned citizen august hrs pls initiate random checks
1.95565e+18,https://x.com/sandhyaislavath/status/1955654321930146187,@sandhyaislavath,"Happy customer
Order from swiggy and zomato
Urs luvinglyy...@virginfruitss",88,3,,"['happy', 'customer', 'order', 'swiggy', 'zomato', 'urs', 'luvinglyy']",happy customer order swiggy zomato urs luvinglyy
1.95349e+18,https://x.com/ArunKosli/status/1953494019532562715,@ArunKosli,"Zomato और swiggy के 
सफ़लता के पीछे किसी एक 
औरत का हाथ नहीं है लाखों आलसी औरतों का हाथ है 
",278,65,,"['zomato', 'और', 'swiggy', 'के', 'सफ़लता', 'के', 'पीछे', 'किसी', 'एक', 'औरत', 'का', 'हाथ', 'नहीं', 'है', 'लाखों', 'आलसी', 'औरतों', 'का', 'हाथ', 'है']",zomato और swiggy के सफ़लता के पीछे किसी एक औरत का हाथ नहीं है लाखों आलसी औरतों का हाथ है
1.95281e+18,https://x.com/Tech_glareOffl/status/1952807470533058652,@Tech_glareOffl,Swiggy and Zomato are Giving these Offers too many Times and these offers have lost their Value. ,25,1,,"['swiggy', 'zomato', 'giving', 'offers', 'many', 'times', 'offers', 'lost', 'value']",swiggy zomato giving offers many times offers lost value
1.95306e+18,https://x.com/chandrarsrikant/status/1953059546752053465,@chandrarsrikant,"Alibaba-backed Antfin Singapore Holding Pte Ltd is likely to sell its entire stake in Eternal Ltd, the parent of Zomato, for Rs 5,375 crore",31,5,,"['alibababacked', 'antfin', 'singapore', 'holding', 'pte', 'ltd', 'likely', 'sell', 'entire', 'stake', 'eternal', 'ltd', 'parent', 'zomato', 'rs', 'crore']",alibababacked antfin singapore holding pte ltd likely sell entire stake eternal ltd parent zomato rs crore
1.95393e+18,https://x.com/the_futurstic/status/1953926884154310931,@the_futurstic,Zomato lo order petta UPI lite nundi pay chesa order adhe cancel ayindhi refundu osthayaa ?,2,1,,"['zomato', 'lo', 'order', 'petta', 'upi', 'lite', 'nundi', 'pay', 'chesa', 'order', 'adhe', 'cancel', 'ayindhi', 'refundu', 'osthayaa']",zomato lo order petta upi lite nundi pay chesa order adhe cancel ayindhi refundu osthayaa
1.95497e+18,https://x.com/tiramisurabhi/status/1954970138844991970,@tiramisurabhi,"til the chances of your zomato order being late when you’ve had a bad day are less, but never zero",56,0,,"['til', 'chances', 'zomato', 'order', 'late', 'youve', 'bad', 'day', 'less', 'never', 'zero']",til chances zomato order late youve bad day less never zero
1.95482e+18,https://x.com/Hemnttt/status/1954821697959309582,@Hemnttt,Zomato ab tera mazaak jydaa ho rhaa hai ,39,3,,"['zomato', 'ab', 'tera', 'mazaak', 'jydaa', 'ho', 'rhaa', 'hai']",zomato ab tera mazaak jydaa ho rhaa hai
1.95295e+18,https://x.com/aswin_loyolite/status/1952948948928446909,@aswin_loyolite,25 days without Swiggy n zomato ,3,0,,"['days', 'without', 'swiggy', 'n', 'zomato']",days without swiggy n zomato
1.95569e+18,https://x.com/YearOfTheKraken/status/1955688056390115428,@YearOfTheKraken,"It's high time 
@zomato
 implements an OTP code for their delivery partners.

Had a bad experience today where the delivery partner marked my order as delivered without even bothering to deliver the food items.

On calling the delivery partner, the person at the other end of the",179,7,,"['high', 'time', 'implements', 'otp', 'code', 'delivery', 'partners', 'bad', 'experience', 'today', 'delivery', 'partner', 'marked', 'order', 'delivered', 'without', 'even', 'bothering', 'deliver', 'food', 'items', 'calling', 'delivery', 'partner', 'person', 'end']",high time implements otp code delivery partners bad experience today delivery partner marked order delivered without even bothering deliver food items calling delivery partner person end
1.95561e+18,https://x.com/rinpoet/status/1955605914121302250,@rinpoet,"I was bitten twice by strays in villages while on assignments and chased many a time during night shifts. I took a couple of Zomato guys, bitten by strays to PHCs for vaccination. A poor country with low literacy cannot bow to elites. Scientific Culling is essential. 
@SCofIndia",18,6,,"['bitten', 'twice', 'strays', 'villages', 'assignments', 'chased', 'many', 'time', 'night', 'shifts', 'took', 'couple', 'zomato', 'guys', 'bitten', 'strays', 'phcs', 'vaccination', 'poor', 'country', 'low', 'literacy', 'bow', 'elites', 'scientific', 'culling', 'essential']",bitten twice strays villages assignments chased many time night shifts took couple zomato guys bitten strays phcs vaccination poor country low literacy bow elites scientific culling essential
1.84259e+18,https://x.com/Doubleehelix/status/1842585450005017013,@Doubleehelix,Really liked deepinder in shark tank 3 . Zomato anyways ahead of swiggy now,1,0,,"['really', 'liked', 'deepinder', 'shark', 'tank', 'zomato', 'anyways', 'ahead', 'swiggy']",really liked deepinder shark tank zomato anyways ahead swiggy
1.95516e+18,https://x.com/Kalappak/status/1955159491634401303,@Kalappak,@YuluBike are the major culprits. Those bikes come under the cycle category. So they can go as per their wishes. Very risky and no headlight and no the riders can't do any hand signal also due to the poor vehicle control.,2,0,,"['major', 'culprits', 'bikes', 'come', 'cycle', 'category', 'go', 'per', 'wishes', 'risky', 'headlight', 'riders', 'cant', 'hand', 'signal', 'also', 'due', 'poor', 'vehicle', 'control']",major culprits bikes come cycle category go per wishes risky headlight riders cant hand signal also due poor vehicle control
1.95448e+18,https://x.com/abhjeet141/status/1954475303314588008,@abhjeet141,"Ummm ever heard of Flipkart, Ola, Cultfit, Zerodha, Reliance Industries Limited, Vedanta, Airtel, Razorpay,  Zomato, Swiggy, Vishal Mega Mart, all have been started by middle class individuals.",46,1,,"['umm', 'ever', 'heard', 'flipkart', 'ola', 'cultfit', 'zerodha', 'reliance', 'industries', 'limited', 'vedanta', 'airtel', 'razorpay', 'zomato', 'swiggy', 'vishal', 'mega', 'mart', 'started', 'middle', 'class', 'individuals']",umm ever heard flipkart ola cultfit zerodha reliance industries limited vedanta airtel razorpay zomato swiggy vishal mega mart started middle class individuals
1.8566e+18,https://x.com/Doubleehelix/status/1856598019245773178,@Doubleehelix,Oyo lelo ek,1,0,,"['oyo', 'lelo', 'ek']",oyo lelo ek
1.9566e+18,https://x.com/BananaJanta/status/1956603038845821406,@BananaJanta,Zomato ke flirty notis ni aate aaj kal ,2,0,,"['zomato', 'ke', 'flirty', 'notis', 'ni', 'aate', 'aaj', 'kal']",zomato ke flirty notis ni aate aaj kal
1.95333e+18,https://x.com/diyEWW/status/1953332982913081734,@diyEWW,was scrolling through zomato and saw PINDI CHOLE BIRYANI,10,0,,"['scrolling', 'zomato', 'saw', 'pindi', 'chole', 'biryani']",scrolling zomato saw pindi chole biryani
1.95379e+18,https://x.com/zubeendedhia/status/1953791453601112344,@zubeendedhia,TIL Zomato was renamed to Eternal.,2,0,,"['til', 'zomato', 'renamed', 'eternal']",til zomato renamed eternal
1.95303e+18,https://x.com/reddy73375/status/1953033683549732878,@reddy73375,"Swiggy 

Reserves 9000cr 
Debt 1700cr 
Mcap 98000cr 

Zomato

Reserves 29400cr 
Debt 2000cr 
Mcap 288000cr

Will Swiggy double in the next 2 years?",2,0,,"['swiggy', 'reserves', 'cr', 'debt', 'cr', 'mcap', 'cr', 'zomato', 'reserves', 'cr', 'debt', 'cr', 'mcap', 'cr', 'swiggy', 'double', 'next', 'years']",swiggy reserves cr debt cr mcap cr zomato reserves cr debt cr mcap cr swiggy double next years
1.95275e+18,https://x.com/cute_sam_000/status/1952751143504753121,@cute_sam_000,"आज खाना बाहर से ऑर्डर की हूं इसलिए फुर्सत ही फुर्सत हैं, वैसे हर दूसरे या तीसरे दिन zomato जिंदाबाद का नारा लगा देती हूं!
Lazy sammy ",3,2,,"['आज', 'खाना', 'बाहर', 'से', 'ऑर्डर', 'की', 'हूं', 'इसलिए', 'फुर्सत', 'ही', 'फुर्सत', 'हैं', 'वैसे', 'हर', 'दूसरे', 'या', 'तीसरे', 'दिन', 'zomato', 'जिंदाबाद', 'का', 'नारा', 'लगा', 'देती', 'हूं', 'lazy', 'sammy']",आज खाना बाहर से ऑर्डर की हूं इसलिए फुर्सत ही फुर्सत हैं वैसे हर दूसरे या तीसरे दिन zomato जिंदाबाद का नारा लगा देती हूं lazy sammy
1.95489e+18,https://x.com/LahotiVedang/status/1954889747547234739,@LahotiVedang,is there any good pani puri place that delivers on swiggy/zomato?,3,0,,"['good', 'pani', 'puri', 'place', 'delivers', 'swiggyzomato']",good pani puri place delivers swiggyzomato
1.95492e+18,https://x.com/ittzz_rahul/status/1954920409570455973,@ittzz_rahul,5 minute baarish hoti aur Zomato delievery band kar deta hai. I need to learn how to cook asap,27,0,,"['minute', 'baarish', 'hoti', 'aur', 'zomato', 'delievery', 'band', 'kar', 'deta', 'hai', 'need', 'learn', 'cook', 'asap']",minute baarish hoti aur zomato delievery band kar deta hai need learn cook asap
1.95352e+18,https://x.com/VIJAYJNR/status/1953524721896534347,@VIJAYJNR,"Jitne bhi gyan chod rahe hai bike wale ki galti , driving nahi aati , Car Curve par slow karke le jaani chahiye jitni speed se wo jaa raha tha accident hona tha ,Zomato wala apni lene mi tha ",119,1,,"['jitne', 'bhi', 'gyan', 'chod', 'rahe', 'hai', 'bike', 'wale', 'ki', 'galti', 'driving', 'nahi', 'aati', 'car', 'curve', 'par', 'slow', 'karke', 'le', 'jaani', 'chahiye', 'jitni', 'speed', 'se', 'wo', 'jaa', 'raha', 'tha', 'accident', 'hona', 'tha', 'zomato', 'wala', 'apni', 'lene', 'mi', 'tha']",jitne bhi gyan chod rahe hai bike wale ki galti driving nahi aati car curve par slow karke le jaani chahiye jitni speed se wo jaa raha tha accident hona tha zomato wala apni lene mi tha
1.95348e+18,https://x.com/sureshsaran__/status/1953476896227811780,@sureshsaran__,"Zomato और swiggy के 
सफ़लता के पीछे किसी एक 

औरत का हाथ नहीं है लाखों 
आलसी औरतों का हाथ है 
",2,1,,"['zomato', 'और', 'swiggy', 'के', 'सफ़लता', 'के', 'पीछे', 'किसी', 'एक', 'औरत', 'का', 'हाथ', 'नहीं', 'है', 'लाखों', 'आलसी', 'औरतों', 'का', 'हाथ', 'है']",zomato और swiggy के सफ़लता के पीछे किसी एक औरत का हाथ नहीं है लाखों आलसी औरतों का हाथ है
1.95343e+18,https://x.com/aniketkrishna/status/1953425701480054947,@aniketkrishna,"they should just go the hawkins way now.. these calls add zero value..
or may be go the zomato way.. write a letter to analysts a few hours before the scheduled.. 
even better, just submit the model spreadsheet of what they are willing to project.. ",2,0,,"['go', 'hawkins', 'way', 'calls', 'add', 'zero', 'value', 'may', 'go', 'zomato', 'way', 'write', 'letter', 'analysts', 'hours', 'scheduled', 'even', 'better', 'submit', 'model', 'spreadsheet', 'willing', 'project']",go hawkins way calls add zero value may go zomato way write letter analysts hours scheduled even better submit model spreadsheet willing project
1.95279e+18,https://x.com/pointperkspicks/status/1952788838809538998,@pointperkspicks,"Now get 3 month Swiggy One from Re.1 

Today is a good day, both Zomato Gold and Swiggy One at Re.1 ",55,4,,"['get', 'month', 'swiggy', 'one', 'today', 'good', 'day', 'zomato', 'gold', 'swiggy', 'one']",get month swiggy one today good day zomato gold swiggy one
1.95423e+18,https://x.com/Baagi_10seclate/status/1954225972871573926,@Baagi_10seclate,"Stop ordering food guys on Zomato Swiggy whatever in Hyderabad, the roads are flooded, I’ve just seen a Swiggy delivery guy fall from his bike because of the flooded water",44,4,,"['stop', 'ordering', 'food', 'guys', 'zomato', 'swiggy', 'whatever', 'hyderabad', 'roads', 'flooded', 'ive', 'seen', 'swiggy', 'delivery', 'guy', 'fall', 'bike', 'flooded', 'water']",stop ordering food guys zomato swiggy whatever hyderabad roads flooded ive seen swiggy delivery guy fall bike flooded water
1.9555e+18,https://x.com/MehulFanawala/status/1955504283706855480,@MehulFanawala,"It's still showing ""Zomato"" with message ""This ticker is no longer active"" and not ""ETERNAL"".

Watchlist isn't showing what I selected, instead showing what's default.",3,0,,"['still', 'showing', 'zomato', 'message', 'ticker', 'longer', 'active', 'eternal', 'watchlist', 'isnt', 'showing', 'selected', 'instead', 'showing', 'whats', 'default']",still showing zomato message ticker longer active eternal watchlist isnt showing selected instead showing whats default
1.95448e+18,https://x.com/piyush_trades/status/1954484985219473601,@piyush_trades,"I never thought someone could get addicted to zomato or blinkit.

But I guess I am addicted. I open them even when I have nothing to order.

I just order random stuffs which I don’t even intend to use fully. I will consider their stocks for sure now.",4,0,,"['never', 'thought', 'someone', 'could', 'get', 'addicted', 'zomato', 'blinkit', 'guess', 'addicted', 'open', 'even', 'nothing', 'order', 'order', 'random', 'stuffs', 'dont', 'even', 'intend', 'use', 'fully', 'consider', 'stocks', 'sure']",never thought someone could get addicted zomato blinkit guess addicted open even nothing order order random stuffs dont even intend use fully consider stocks sure
1.95354e+18,https://x.com/Mahesh_Tennesee/status/1953540457847566452,@Mahesh_Tennesee,Special Poster for #Coolie in District by Zomato app ,209,65,['#Coolie'],"['special', 'poster', 'district', 'zomato', 'app']",special poster district zomato app
1.95631e+18,https://x.com/prudvitheja29/status/1956309858564841957,@prudvitheja29,We're just getting started ,56,0,,"['getting', 'started']",getting started
1.9537e+18,https://x.com/DrAshishPradhan/status/1953696987951382803,@DrAshishPradhan,"It should be mandatory for restaurants listed on @Zomato and @Swiggy to upload their own food photos, rather than downloading them from the internet.",5,1,,"['mandatory', 'restaurants', 'listed', 'upload', 'food', 'photos', 'rather', 'downloading', 'internet']",mandatory restaurants listed upload food photos rather downloading internet
1.95446e+18,https://x.com/AVARAKADAVARAA/status/1954464944784654653,@AVARAKADAVARAA,Jab ek sabji ban hi rhi to dusri bhi bana lete.... Zomato se koi sabji kyu hi order karega.....,2,0,,"['jab', 'ek', 'sabji', 'ban', 'hi', 'rhi', 'dusri', 'bhi', 'bana', 'lete', 'zomato', 'se', 'koi', 'sabji', 'kyu', 'hi', 'order', 'karega']",jab ek sabji ban hi rhi dusri bhi bana lete zomato se koi sabji kyu hi order karega
1.95409e+18,https://x.com/SaurabhJoshi/status/1954091990099906792,@SaurabhJoshi,"Hey @zomato @zomatocare @deepigoyal  -- your AI bot is quite truly, utterly useless. You're irritating customers and losing them. Do what you please with this.",3,0,,"['hey', 'ai', 'bot', 'quite', 'truly', 'utterly', 'useless', 'youre', 'irritating', 'customers', 'losing', 'please']",hey ai bot quite truly utterly useless youre irritating customers losing please
1.95273e+18,https://x.com/Inc42/status/1952731323996778858,@Inc42,"𝐎𝐍𝐃𝐂 𝐯𝐬 𝐒𝐰𝐢𝐠𝐠𝐲-𝐙𝐨𝐦𝐚𝐭𝐨: 𝐖𝐡𝐨’𝐬 𝐒𝐞𝐫𝐯𝐢𝐧𝐠 𝐭𝐡𝐞 𝐁𝐞𝐭𝐭𝐞𝐫 𝐃𝐞𝐚𝐥? 

India’s food delivery wars are heating up   

What started as a Swiggy-Zomato duopoly is now facing a serious challenger in ONDC — backed by the government, fueled by restaurant",3,1,,"['indias', 'food', 'delivery', 'wars', 'heating', 'started', 'swiggyzomato', 'duopoly', 'facing', 'serious', 'challenger', 'ondc', 'backed', 'government', 'fueled', 'restaurant']",indias food delivery wars heating started swiggyzomato duopoly facing serious challenger ondc backed government fueled restaurant
1.9545e+18,https://x.com/ashissshhhhhh/status/1954496994791366755,@ashissshhhhhh,Ruko abhi zomato kr deta hu,1,0,,"['ruko', 'abhi', 'zomato', 'kr', 'deta', 'hu']",ruko abhi zomato kr deta hu
1.95302e+18,https://x.com/dipsverse/status/1953016018319597741,@dipsverse,"bahut ho gaya zomato swiggy, ab mujhe ghar ki yellow wali dal aur chaawal chahiye.",2,0,,"['bahut', 'ho', 'gaya', 'zomato', 'swiggy', 'ab', 'mujhe', 'ghar', 'ki', 'yellow', 'wali', 'dal', 'aur', 'chaawal', 'chahiye']",bahut ho gaya zomato swiggy ab mujhe ghar ki yellow wali dal aur chaawal chahiye
1.95382e+18,https://x.com/radhika_bajaj/status/1953817016621490457,@radhika_bajaj,"Me when I find someone working at Zomato or Swiggy

“Tumahara toh pura khaana free hota hoga” ",12,0,,"['find', 'someone', 'working', 'zomato', 'swiggy', 'tumahara', 'toh', 'pura', 'khaana', 'free', 'hota', 'hoga']",find someone working zomato swiggy tumahara toh pura khaana free hota hoga
1.95457e+18,https://x.com/CronJobQueen/status/1954569498515964126,@CronJobQueen,"Dealing with @zomatocare is way easier than Swiggy. With Swiggy, a spillage means a full chat session where you have to fight your case. In Zomato ust upload pics, they verify, and send you a coupon. Sure, I'd rather avoid spillage, but at least I don't have to play lawyer to",5,0,,"['dealing', 'way', 'easier', 'swiggy', 'swiggy', 'spillage', 'means', 'full', 'chat', 'session', 'fight', 'case', 'zomato', 'ust', 'upload', 'pics', 'verify', 'send', 'coupon', 'sure', 'id', 'rather', 'avoid', 'spillage', 'least', 'dont', 'play', 'lawyer']",dealing way easier swiggy swiggy spillage means full chat session fight case zomato ust upload pics verify send coupon sure id rather avoid spillage least dont play lawyer
1.95415e+18,https://x.com/anu2181/status/1954151397244764648,@anu2181,This is actually so cute #Zomato,3,0,['#Zomato'],"['actually', 'cute']",actually cute
1.95462e+18,https://x.com/honeywithcrypto/status/1954618696053182758,@honeywithcrypto,"Late night order from Zomato done by $USDT crypto using 
@TabiPayHQ
 card 

Small payments + Large Payments = TabiPay Card 


@Tabizens
 
@Lfuckjpg
 
@Momoxu7
 
@LinkeysB
 
@Momoa_crypto
 
@charis_em


@0xSparkle",23,1,,"['late', 'night', 'order', 'zomato', 'done', 'usdt', 'crypto', 'using', 'card', 'small', 'payments', 'large', 'payments', 'tabipay', 'card']",late night order zomato done usdt crypto using card small payments large payments tabipay card
1.95302e+18,https://x.com/MrsWriter_X/status/1953019022359814348,@MrsWriter_X,சமைக்க சோம்பேறித்தனமா இருக்குனு Zepto ல மேகி ஆர்டர் போட்டேன்.. போட்டதுக்கு அப்புறம் தான் யோசிக்கிறேன்.. அதையும் நாம தான சமைக்கனும் னு.‌ இதுக்கு பேசாம Swiggy Zomato ல ஏதாச்சும் சாப்பாடு ஆர்டர் போட்டுருக்கலாம்! ,9,0,,"['zepto', 'swiggy', 'zomato']",zepto swiggy zomato
1.95603e+18,https://x.com/notamandareally/status/1956033433039405475,@notamandareally,damn i was a taxiforsure and foodpanda girl before i was ola/uber and swiggy/zomato girl,5,0,,"['damn', 'taxiforsure', 'foodpanda', 'girl', 'olauber', 'swiggyzomato', 'girl']",damn taxiforsure foodpanda girl olauber swiggyzomato girl
1.95384e+18,https://x.com/arpit_vermaniac/status/1953838308879941822,@arpit_vermaniac,"10 minutes on Earth = 1 minute of delivery time shown on Zepto/Swiggy/Zomato.
Nolan take notes.",2,0,,"['minutes', 'earth', 'minute', 'delivery', 'time', 'shown', 'zeptoswiggyzomato', 'nolan', 'take', 'notes']",minutes earth minute delivery time shown zeptoswiggyzomato nolan take notes
1.95365e+18,https://x.com/rishiK2033/status/1953652245318578502,@rishiK2033,"Zomato और swiggy के 
सफ़लता के पीछे किसी एक 

औरत का हाथ नहीं है लाखों 
आलसी औरतों का हाथ है 
",2,1,,"['zomato', 'और', 'swiggy', 'के', 'सफ़लता', 'के', 'पीछे', 'किसी', 'एक', 'औरत', 'का', 'हाथ', 'नहीं', 'है', 'लाखों', 'आलसी', 'औरतों', 'का', 'हाथ', 'है']",zomato और swiggy के सफ़लता के पीछे किसी एक औरत का हाथ नहीं है लाखों आलसी औरतों का हाथ है
1.95348e+18,https://x.com/Aismindiia/status/1953475340518748598,@Aismindiia,"Top Nifty50 Executives, Zero Salary 

 Mukesh Ambani (Reliance) & Deepinder Goyal (Zomato/Eternal) drew no salary in FY25.

 Ambani has taken zero pay since FY21.
 Goyal waived pay since April 2021 — committed till March 2026.",6,0,,"['top', 'nifty', 'executives', 'zero', 'salary', 'mukesh', 'ambani', 'reliance', 'deepinder', 'goyal', 'zomatoeternal', 'drew', 'salary', 'fy', 'ambani', 'taken', 'zero', 'pay', 'since', 'fy', 'goyal', 'waived', 'pay', 'since', 'april', 'committed', 'till', 'march']",top nifty executives zero salary mukesh ambani reliance deepinder goyal zomatoeternal drew salary fy ambani taken zero pay since fy goyal waived pay since april committed till march
1.95663e+18,https://x.com/mashrujeet/status/1956630402787074478,@mashrujeet,"Zomato order placed at 12:17 PM. ETA 12:59 PM.

Following up with customer service since then.

AI (with lots of artificial empathy):
Your order will reach by 1:28 PM; we had to reassign a partner.

After follow-ups,
AI: Your order will reach by 1:30 PM.

Again after follow ups",0,0,,"['zomato', 'order', 'placed', 'pm', 'eta', 'pm', 'following', 'customer', 'service', 'since', 'ai', 'lots', 'artificial', 'empathy', 'order', 'reach', 'pm', 'reassign', 'partner', 'followups', 'ai', 'order', 'reach', 'pm', 'follow', 'ups']",zomato order placed pm eta pm following customer service since ai lots artificial empathy order reach pm reassign partner followups ai order reach pm follow ups
1.95296e+18,https://x.com/NS7703/status/1952959926122496093,@NS7703,maa clg vallu graduation ayyaka 1yr zomato gold free ga iccharu,5,1,,"['maa', 'clg', 'vallu', 'graduation', 'ayyaka', 'yr', 'zomato', 'gold', 'free', 'ga', 'iccharu']",maa clg vallu graduation ayyaka yr zomato gold free ga iccharu
1.95421e+18,https://x.com/tiwarivedant16/status/1954214385150497249,@tiwarivedant16,"@zomatocare @zomato
I joined as a delivery partner on 21 July (ID: FE6394035).The very next day, my account was locked for behaviour issues without even completing a single order.I’ve raised multiple tickets but only get the same copy-paste reply every time. No call or something",2,0,,"['joined', 'delivery', 'partner', 'july', 'id', 'fethe', 'next', 'day', 'account', 'locked', 'behaviour', 'issues', 'without', 'even', 'completing', 'single', 'orderive', 'raised', 'multiple', 'tickets', 'get', 'copypaste', 'reply', 'every', 'time', 'call', 'something']",joined delivery partner july id fethe next day account locked behaviour issues without even completing single orderive raised multiple tickets get copypaste reply every time call something
1.80633e+18,https://x.com/varunshraddha_/status/1806329075042050311,@varunshraddha_, waah @zomato,0,0,,['waah'],waah
1.95448e+18,https://x.com/SanatanPrabhat/status/1954475849639502059,@SanatanPrabhat," “India must aim to be a ruthless superpower!” – Zomato CEO Deepinder Goyal on Trump’s 50% import duty

Economic growth, tech innovation & defence are vital - but above all, we need unshakable ambition.

#TrumpTariff #Geopolitics #TariffRow",32,26,"['#TrumpTariff', '#Geopolitics', '#TariffRow']","['india', 'must', 'aim', 'ruthless', 'superpower', 'zomato', 'ceo', 'deepinder', 'goyal', 'trumps', 'import', 'duty', 'economic', 'growth', 'tech', 'innovation', 'defence', 'vital', 'need', 'unshakable', 'ambition']",india must aim ruthless superpower zomato ceo deepinder goyal trumps import duty economic growth tech innovation defence vital need unshakable ambition
1.95635e+18,https://x.com/mastkashh/status/1956352869285744972,@mastkashh,"I open zomato 
I add food to my cart 
I see the final price
I go and make Maggi",5,0,,"['open', 'zomato', 'add', 'food', 'cart', 'see', 'final', 'price', 'go', 'make', 'maggi']",open zomato add food cart see final price go make maggi
1.95347e+18,https://x.com/thelifeofaarya/status/1953472657933865285,@thelifeofaarya,zomato wale bhaiya mere samne mujhe hi 3 stars ki rating deke gaye hain,13,0,,"['zomato', 'wale', 'bhaiya', 'mere', 'samne', 'mujhe', 'hi', 'stars', 'ki', 'rating', 'deke', 'gaye', 'hain']",zomato wale bhaiya mere samne mujhe hi stars ki rating deke gaye hain
1.95311e+18,https://x.com/Inc42/status/1953108811142549635,@Inc42,"India’s new-age tech startups are in their profitability era — and FY25 has proven to be a breakout year for many listed players. From Info Edge leading the charts with a staggering ₹1310 Cr in net profit to Zomato, Justdial, IndiaMart and Digit crossing the ₹500 Cr mark, the",17,2,,"['indias', 'newage', 'tech', 'startups', 'profitability', 'era', 'fy', 'proven', 'breakout', 'year', 'many', 'listed', 'players', 'info', 'edge', 'leading', 'charts', 'staggering', 'cr', 'net', 'profit', 'zomato', 'justdial', 'indiamart', 'digit', 'crossing', 'cr', 'mark']",indias newage tech startups profitability era fy proven breakout year many listed players info edge leading charts staggering cr net profit zomato justdial indiamart digit crossing cr mark
1.9555e+18,https://x.com/aviralbhat/status/1955501627902931245,@aviralbhat,"Indian firms underinvesting in R&D may also be cultural 

Big 5 IT firms gave out $90B in dividends, built huge cash reserves, instead of reinvesting

Older Indian firms have grown up in scarcity, perhaps the mindset makes them conservative

Next-gen like Zomato will be audacious",900,57,,"['indian', 'firms', 'underinvesting', 'rd', 'may', 'also', 'cultural', 'big', 'firms', 'gave', 'b', 'dividends', 'built', 'huge', 'cash', 'reserves', 'instead', 'reinvesting', 'older', 'indian', 'firms', 'grown', 'scarcity', 'perhaps', 'mindset', 'makes', 'conservative', 'nextgen', 'like', 'zomato', 'audacious']",indian firms underinvesting rd may also cultural big firms gave b dividends built huge cash reserves instead reinvesting older indian firms grown scarcity perhaps mindset makes conservative nextgen like zomato audacious
1.95413e+18,https://x.com/RajChheda99/status/1954126200734880132,@RajChheda99,"If we exclude the recent inclusions of Jio and Zomato, then the P/E would be in below average zone",5,0,,"['exclude', 'recent', 'inclusions', 'jio', 'zomato', 'pe', 'would', 'average', 'zone']",exclude recent inclusions jio zomato pe would average zone
1.9531e+18,https://x.com/PranekiT/status/1953099289418235981,@PranekiT,"Saw a @Swiggy driver crash after a dog darted in front of him. Bystanders and I gave first aid. After 15 mins of bleeding, he insisted on delivering despite our pleas. The harsh reality of 10-min delivery. @Swiggy,@zomato please prioritize rider safety.",6,0,,"['saw', 'driver', 'crash', 'dog', 'darted', 'front', 'bystanders', 'gave', 'first', 'aid', 'mins', 'bleeding', 'insisted', 'delivering', 'despite', 'pleas', 'harsh', 'reality', 'min', 'delivery', 'please', 'prioritize', 'rider', 'safety']",saw driver crash dog darted front bystanders gave first aid mins bleeding insisted delivering despite pleas harsh reality min delivery please prioritize rider safety
